"episodeId","episodeTitle","episodeCategories","episodeUrl","episodeImageUrls"
78564,"Happy Halloween","Comedy,Drama","http://tapastic.com/episode/78564","http://d2me59s95dy7e.cloudfront.net/cartoons/a1/45/3c/03/74bad27a93e243c59fc589c2758aed77.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/d7/38/cc/71/5931ecf9e3b549638df246bfcfdd8129.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/b5/a4/cf/7a/2f6084e8a4a7419e994149df87824fb9.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/12/25/e3/91/5c124acfcde04f0c8e1327de1551027b.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/b5/db/96/93/533def9e0f4f4a4983f557260c7a6a18.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/e6/9d/ae/10/d521eebddee74b1999c67b1c069a81c7.jpg"
78563,"Michaelmas","Comedy,Drama","http://tapastic.com/episode/78563","http://d2me59s95dy7e.cloudfront.net/cartoons/40/b5/b0/8d/2989848f120e4f19a277a0fed7b446a9.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/a9/1f/4e/ad/11072d00268d42b98e26c84653eef7d8.jpg"
78548,"自縄自縛","Slice of Life,Comedy,Gaming","http://tapastic.com/episode/78548","http://d2me59s95dy7e.cloudfront.net/cartoons/e4/d9/69/e3/d826d192c85b44febe304e312633bc5f.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/ac/e2/b9/82/4d5326d1c2fc4c93bf8988d63d0fb06b.jpg"
78534,"Hunting Help","Slice of Life,Fantasy","http://tapastic.com/episode/78534","http://d2me59s95dy7e.cloudfront.net/cartoons/3a/79/3b/2d/9c83733c5e974653bd96ba46f77083c9.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/6d/f0/8c/56/cef55c742f0941228670dcec71abfa4a.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/a6/d5/c3/7a/a908ad27b14949cd9c99ad44e09d0584.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/2d/a3/fa/16/c7ab8963221e45aaa8ddb2c06c9c4af3.jpg"
78525,"Death's Traps","Slice of Life,Comedy","http://tapastic.com/episode/78525","http://d2me59s95dy7e.cloudfront.net/cartoons/40/14/b3/de/da23e2acf3694da2a9fc774c649e4a07.jpg"
78488,"Part 16","Fantasy,Romance,Horror","http://tapastic.com/episode/78488","http://d2me59s95dy7e.cloudfront.net/cartoons/d9/e3/cf/18/ce50204445cd404eac363530a7375b59.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/8e/5a/6d/0a/27b86ffecf604b9398192198ade7c92a.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/10/5c/70/c5/25980179bdcb413aab05ed2f03b8dc3a.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/37/90/6c/75/8a570bc0ba29430a8ba2916274401d40.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/40/13/83/9e/89166f9264094b528130cc667d5acaf8.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/01/f3/cf/00/10ab0b271021487f85af43324dc1f2a0.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/56/6f/d4/79/3973998322a444978ed452844e43c64c.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/3b/13/45/04/4b69f761ed9744dca8d39c1a3a0becbf.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/23/63/fd/e9/8a3d1826b6e24182b45729da93f7e40d.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/ea/c5/30/4a/d3b5c9a4471e4c39a991d3b952b54aaa.jpg"
78468,"To the Sea: Page 103 ~ Page 104","Fantasy,Romance","http://tapastic.com/episode/78468","http://d2me59s95dy7e.cloudfront.net/cartoons/2a/d5/94/68/479141ded9f644c7a82035c86ba5c032.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/41/0a/ac/6f/270d5660596944e485a5e1afa30e4c65.jpg"
78464,"Chapter 14: Page 346","Action,Fantasy,Drama","http://tapastic.com/episode/78464","http://d2me59s95dy7e.cloudfront.net/cartoons/01/cf/ae/45/bf790e66f4c04f86bbb95f58e54c7fbd.jpg"
78463,"let me tell you about homestuck","Slice of Life,Comedy","http://tapastic.com/episode/78463","http://d2me59s95dy7e.cloudfront.net/cartoons/74/98/d4/3d/193443e3f6834a748094bbde4901f423.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/d1/37/0c/e1/35ee065a8fd54ae0985bd3d01379f47d.jpg"
78443,"Skull","Action,Comedy,Fantasy","http://tapastic.com/episode/78443","http://d2me59s95dy7e.cloudfront.net/cartoons/d8/d6/70/68/9bdd63b943f947cdab9192ff97d93894.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/85/3d/0b/15/bf4dc8e12578486cae9238d9dc1288bf.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/2f/d8/83/67/6069417fbd714a77a2f2ac32f7e41a4c.jpg"
78438,"College Be like","Slice of Life,Comedy","http://tapastic.com/episode/78438","http://d2me59s95dy7e.cloudfront.net/cartoons/b2/38/3a/ad/ee58915045244777b96d07c17c2d1043.jpg"
78430,"Vol.4: Track 3 Pt 1","Comedy,Romance,Drama","http://tapastic.com/episode/78430","http://d2me59s95dy7e.cloudfront.net/cartoons/a1/a0/80/27/2584ddd8ca794bf1a4f405baf8e94e92.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/09/99/17/5b/987c83a2cc4c45638e55a0b4b7cd0f8c.jpg"
78376,"Reach for the stars","Slice of Life,Comedy,Fantasy","http://tapastic.com/episode/78376","http://d2me59s95dy7e.cloudfront.net/cartoons/82/b0/20/a0/96ced9f0e253422ca67e249e606ce623.jpg"
78367,"Do The Thing","Slice of Life,Comedy,Fantasy","http://tapastic.com/episode/78367","http://d2me59s95dy7e.cloudfront.net/cartoons/4e/05/30/80/b0bd08bbce324a65a58054986ce1c9b2.jpg"
78336,"Laelaps","Comedy","http://tapastic.com/episode/78336","http://d2me59s95dy7e.cloudfront.net/cartoons/63/7a/87/59/62fe02d7f3b34851bb1ff763fb2c04bc.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/43/ed/c9/9f/841dcc0e5f924d529b6b2638a0d681b2.jpg"
78334,"Getting pulled over? ","Comedy","http://tapastic.com/episode/78334","http://d2me59s95dy7e.cloudfront.net/cartoons/a2/9d/5b/35/a96f1d704e4b4dffa9a77e53372c235d.jpg"
78327,"Episode 6 (Ronnie)","Comedy,Fantasy,Romance","http://tapastic.com/episode/78327","http://d2me59s95dy7e.cloudfront.net/cartoons/3b/53/86/63/634c9b2981954250a25311756aefcd90.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/90/d9/87/8b/5c72eeda3a02468f8062fdf63430de9b.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/7c/dc/76/46/a6e9455bc96245d4ac02d33b3134ae96.jpg"
78326,"food pt1","Slice of Life,Comedy,Horror","http://tapastic.com/episode/78326","http://d2me59s95dy7e.cloudfront.net/cartoons/a5/e3/e6/0e/aed6751ba03a4b479965480215c13e9b.jpg"
78304,"Chapter 19 - 688","Sci-fi,Romance,Drama","http://tapastic.com/episode/78304","http://d2me59s95dy7e.cloudfront.net/cartoons/06/8b/2c/1d/0ddf8392dd1e412fbdbf4dba41d6042a.jpg"
78294,"Under Pressure","Slice of Life,Comedy","http://tapastic.com/episode/78294","http://d2me59s95dy7e.cloudfront.net/cartoons/ce/96/af/49/9f7b4751bacc40fa8b14eaffd8398ca4.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/16/d6/72/e6/19979d73bf3145a882af9965471a43ba.jpg"
78286,"The secret of youth.","Slice of Life,Comedy","http://tapastic.com/episode/78286","http://d2me59s95dy7e.cloudfront.net/cartoons/a0/f2/54/91/9d23746287264ae8be47329bb167f0f6.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/1a/7f/3e/17/7500a3ab5d8348819a2bdbea557675a4.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/76/4b/bc/0c/5f8ad5f9afc94ab994a619d0d795b70a.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/7e/d3/c4/56/f47c940d4dbd4641a123cc33273b20ef.jpg"
78272,"Chapter 2: Part 1","Action,Comedy,Fantasy","http://tapastic.com/episode/78272","http://d2me59s95dy7e.cloudfront.net/cartoons/e4/29/4c/87/40c299d822e64c76a62d76a379480fa3.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/6f/07/e5/3f/7c227c42a54f499ebfab5e901ea44f52.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/df/9e/1b/62/07f4c5da77e3410fbdfc84103bfcb435.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/c6/79/54/89/505fdf7ff83e474999d7362fe33ecde7.jpg"
78262,"IRL - 18","Slice of Life,Comedy","http://tapastic.com/episode/78262","http://d2me59s95dy7e.cloudfront.net/cartoons/8d/eb/8b/72/1d57c54fee0440868d18f27a11841f62.jpg"
78256,"Not again.....","Slice of Life,Comedy,Romance","http://tapastic.com/episode/78256","http://d2me59s95dy7e.cloudfront.net/cartoons/87/f8/e2/78/77ee750a851342f08ad7f27965199aa9.jpg"
78255,"Closet","Slice of Life,Comedy,Drama","http://tapastic.com/episode/78255","http://d2me59s95dy7e.cloudfront.net/cartoons/e6/79/b3/65/4455b48eccfe4807825e408b19600528.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/2f/32/26/ab/cabc87bc356149ec94f35aea73c70b86.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/86/22/47/d1/4271b371a7af4fb7a084d27ea45e19e4.jpg"
78244,"Christmas wish list","Slice of Life,Comedy","http://tapastic.com/episode/78244","http://d2me59s95dy7e.cloudfront.net/cartoons/70/1a/f7/64/72e27168cb3a4b79bc2d7f8b08f05fdd.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/3f/7f/ca/68/6fc1deddbc3d4410af5178db170ec744.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/8e/c0/cc/51/342371968a2d4a00b8a2853e80ec3ae8.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/0c/47/52/c1/8ec9bf048e3b40fca860ed67ff1a8c77.jpg"
78236,"I Miss You (3)","Action,Fantasy,Horror","http://tapastic.com/episode/78236","http://d2me59s95dy7e.cloudfront.net/cartoons/70/90/0a/71/5208af4e298c40449dd44c7f53bd2c30.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/4c/b9/5f/66/3ae4407f42a94d8ca2695f1966999c95.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/dc/52/eb/03/ff6f30251e33416c850cbb5be235ab01.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/91/d5/fe/ee/72677f835ef44a49bf7240b94a679e2a.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/3c/e9/4b/e4/8946b48ecf264f14bbfab500effc04b0.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/9f/21/de/84/6a68eacb9bfc4835a144f4703133ff0f.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/7b/95/78/01/01ca75d4374d4106a1a6a1ff0c77f7ec.jpg"
78229,"2. False Impressions (4)","Fantasy,Drama","http://tapastic.com/episode/78229","http://d2me59s95dy7e.cloudfront.net/cartoons/40/d8/0d/51/674fe5df4f9841ada9c0a9983e53f98c.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/77/97/3e/dc/56642bd840b54cb4903c219264590ec1.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/b5/a1/c3/e3/e6268f4c9bdd45498a45a72d5aa6e3b5.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/d3/a8/0c/4c/20c10d69ffe247d6a48e88f6a8d8783e.jpg"
78219,"Antisocial","Slice of Life,Comedy","http://tapastic.com/episode/78219","http://d2me59s95dy7e.cloudfront.net/cartoons/e8/52/53/70/d894828ec7504ae89b9cf19673c38158.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/b1/7a/75/20/034ee43a55c14096abad28caa1f7eed4.jpg"
78143,"Force Figures","Slice of Life,Comedy,Gaming","http://tapastic.com/episode/78143","http://d2me59s95dy7e.cloudfront.net/cartoons/59/97/59/08/1fb9ea186ce449d98a025d8745e9b8e5.jpg"
78134,"Put your hands up!","Slice of Life,Comedy,Drama","http://tapastic.com/episode/78134","http://d2me59s95dy7e.cloudfront.net/cartoons/81/b1/56/a8/d7d5c1cca17847a880655c52332a27b0.jpg"
78123,"Love is... Future","Slice of Life,Comedy,Romance","http://tapastic.com/episode/78123","http://d2me59s95dy7e.cloudfront.net/cartoons/76/92/c1/c3/0ac69dea2f014311b5bea4d810b80ff5.jpg"
78122,"Love is... Storytelling","Slice of Life,Comedy,Romance","http://tapastic.com/episode/78122","http://d2me59s95dy7e.cloudfront.net/cartoons/25/b8/4b/df/15712d9cf0c545dc967ed47ad0ee2b5c.jpg"
78116,"My December Illness","Slice of Life,Comedy,Fantasy","http://tapastic.com/episode/78116","http://d2me59s95dy7e.cloudfront.net/cartoons/7c/2d/15/a1/853cb8bd2fe8418c8db3cf6212cc3d71.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/79/29/76/27/76902ebaf68c4047a186f4ce947549fa.jpg"
78094,"Mission to Mars.","Slice of Life,Comedy,Romance","http://tapastic.com/episode/78094","http://d2me59s95dy7e.cloudfront.net/cartoons/97/33/33/bf/b615f18ad4954bea9b66843860ff93a8.jpg"
78064,"FAMILY ONLY","Slice of Life,Comedy","http://tapastic.com/episode/78064","http://d2me59s95dy7e.cloudfront.net/cartoons/06/0c/92/d4/26d7e0fd4bd04c22ab115eac80db1dcd.jpg"
78062," All Of A Sudden (3)","Action,Comedy,Fantasy","http://tapastic.com/episode/78062","http://d2me59s95dy7e.cloudfront.net/cartoons/51/ac/a2/83/9b3940630f6c417b9e4ab3a4e21ef42d.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/2e/dc/29/73/9e426a30918748e59f3d31f290fb90cb.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/27/f9/b6/1f/16a847f1366f4fb89445f3497668cd2d.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/8e/7c/30/dd/5946a25b2ba4486ba6a8a76194026850.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/ad/af/e8/1f/9fb350091bdc4862a5b4cfee4d495b1a.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/e8/55/75/34/aab77d0eac844a60a3e8cae3ee4e9c11.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/30/70/82/06/b68993d5d42a4db2826ab85ce74e17ed.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/ff/e7/9b/8b/99460f6aa27748aea4dfd5220df0ce74.jpg"
78053,"Peony pg. 10","Fantasy","http://tapastic.com/episode/78053","http://d2me59s95dy7e.cloudfront.net/cartoons/61/05/5f/5e/22ea6ee4a0c4434dbd58aa23033153f9.jpg"
78052,"Peony pg. 9","Fantasy","http://tapastic.com/episode/78052","http://d2me59s95dy7e.cloudfront.net/cartoons/b6/1d/c3/20/565fac282f57487294c7b8aec7f0d77d.jpg"
78014,"Step Four - 1","Slice of Life,Comedy,Drama","http://tapastic.com/episode/78014","http://d2me59s95dy7e.cloudfront.net/cartoons/20/71/6b/47/55b8574a10b44d5f9fef76d3f6a7ad15.jpg"
77999,"Dad. What do you want for Christmas?","Comedy","http://tapastic.com/episode/77999","http://d2me59s95dy7e.cloudfront.net/cartoons/02/73/88/a1/2abeea6ad6b24579a653bb1da1c8ef91.jpg"
77993,40,"Romance,Horror","http://tapastic.com/episode/77993","http://d2me59s95dy7e.cloudfront.net/cartoons/3c/51/ad/51/3c460df2c68d4059b8812dddf88fe9a7.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/19/24/eb/ea/e0a0cd1f80d7403686569777492fc095.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/3a/88/a4/57/f3a2e898309548f6b8513f117bd4f99c.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/5c/8f/a1/47/4107582bfee9473a81f6d4df55d9676f.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/5a/12/eb/37/c4828cf922fe4b9c83598e23b6178e28.jpg"
77953,"Don't hold the wall","Slice of Life,Comedy,Gaming","http://tapastic.com/episode/77953","http://d2me59s95dy7e.cloudfront.net/cartoons/f1/26/15/20/4bc92f3dc15e44e881bfb9b0fffd4380.jpg"
77951,"Wonderful Things","Slice of Life,Comedy","http://tapastic.com/episode/77951","http://d2me59s95dy7e.cloudfront.net/cartoons/2e/7a/ce/fa/3af12473379343e1aecad213eaad10fd.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/4c/d7/ed/3b/493ef48daabc4e8f8db41e1732196123.jpg"
77904,"EP22","Slice of Life,Fantasy","http://tapastic.com/episode/77904","http://d2me59s95dy7e.cloudfront.net/cartoons/e3/3b/41/20/0556a1e208914183beba5ca16b8fab5b.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/a5/e1/b4/26/4963abf6ccd3499a8821fa81c7ad5c53.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/5c/bd/f8/be/9b042feda6f04df698dfb77b4f26d5a6.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/7f/20/6b/75/f401b7adaa7648efb237c1844bb8c764.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/99/de/b6/87/9facb7f38e7b4a819488a1a1e92c209e.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/51/56/61/eb/84456a594724409a819dbc50b04b41ad.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/ab/64/98/16/0abddcba26484b509baa0a716f3ef9ee.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/82/1e/b0/51/1ae588868d4748208eef8e32c49fb1e1.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/fb/af/8b/b8/5ccb60d1fa584d938de27a57cb6cef4a.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/48/d7/bb/d0/826ee5ac67ae437e8cc1701c0f64a9e0.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/5b/34/8b/41/5b54ff6d5cf54f79941b611dcf959af5.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/3f/f6/df/23/c405007ea03c41568830db1f56cce640.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/44/30/19/2e/616550d4ab7141458f17b02a09ff8d33.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/b1/5b/76/1d/859bbf2f535c419c8ce808e166fadaa7.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/e5/05/1c/fe/28d7a91b4b7145e1be31bdcae2b3653c.jpg"
77892,"cute","Slice of Life,Comedy","http://tapastic.com/episode/77892","http://d2me59s95dy7e.cloudfront.net/cartoons/6f/c3/c3/a2/6cb5e010ce494538bfd3a379a1575686.jpg"
77882,"Technology","Slice of Life,Comedy,Drama","http://tapastic.com/episode/77882","http://d2me59s95dy7e.cloudfront.net/cartoons/c8/9f/6e/23/fd8c767863f343c4aba9b79161c67b17.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/7b/93/ca/d4/c8d628b00065403b822c3229ba2bbdb6.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/a3/5e/af/26/36d34950c0f842d2bd3d794f2a16603d.jpg"
77858,"Last Request","Fantasy,Romance,Drama","http://tapastic.com/episode/77858","http://d2me59s95dy7e.cloudfront.net/cartoons/34/d4/6e/b1/85b4e36e42aa48939a6e45ac6f445876.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/6e/2c/90/59/771c44da080349d9ba9a399662b53ae8.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/05/26/a1/f3/d4129834ea164d079716169d76bf2db6.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/02/14/f1/cd/021b02e46e2847e7978363b273b3d0c8.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/0d/d3/f3/a5/6fbed78149f444ab97bcbcb2f0357f4c.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/94/5a/88/8f/b2c4b6c129ff4b0a9a24ad9dcf58e5da.jpg"
77813,"LOL","Slice of Life,Comedy","http://tapastic.com/episode/77813","http://d2me59s95dy7e.cloudfront.net/cartoons/96/c7/05/c8/fbcba54c59344b39a06721974564b852.jpg"
77792,"Book 2_ep 6 - Hide & Seek (6)","Fantasy,Romance","http://tapastic.com/episode/77792","http://d2me59s95dy7e.cloudfront.net/cartoons/ce/1e/95/cb/9a302ed591f64431b34bc0469b096676.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/43/b4/8a/2d/036cc1bb47db4ceaa3a0ab7151b69d02.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/2f/57/bf/0e/85d13ebf2d7b44dabcbb1fa5710809cc.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/d5/5a/08/99/2729fd2c96f34967a96ec7ddbee76de1.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/9b/0c/dc/39/2123de538a604e4490785efc6241a7a5.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/63/52/e9/1c/8589e3e6dd764c71928b30af92067353.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/e4/cd/af/9e/40852af231bb4fb6ba75796728f2fd62.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/2a/37/28/ca/45b33fce6c4d4c68b17ab8e0d91850ae.jpg"
77765,"Minisode 1 (Pierre)","Comedy,Fantasy,Romance","http://tapastic.com/episode/77765","http://d2me59s95dy7e.cloudfront.net/cartoons/92/a8/23/68/5b8243e802b64fe1acbaf69d3b0fef03.jpg"
77740,"Stage 1 - Love & Misfortune","Action,Romance,Drama","http://tapastic.com/episode/77740","http://d2me59s95dy7e.cloudfront.net/cartoons/60/28/19/0b/a117dc13312648e7abc5523930f1ff3f.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/c4/26/46/6f/adc4a22a95a34e84beb0738204c4fa86.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/62/b8/2e/fe/1b1ff095396c4f0b9f29ee3cc87757ae.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/1b/7a/b1/9c/c01b53a56bd544049639289f26e62f7b.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/82/e7/71/d3/289fb9d31e964efbad47ec3f6eefdc05.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/85/c0/0d/46/bb20e3a0d82b47cba874f6eadfa56d55.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/b2/0c/c4/5b/006f60e98a5746eebdc241b8a3ebafc2.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/06/60/48/7c/3fb14865a73840e883ce01582833478e.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/1b/10/36/87/bb639d55bebb4ce1bbbf8d12346535bd.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/c5/3a/c5/5d/ea775798e74b41f59ea4f5bf937fbcee.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/78/ac/28/7c/e9725227c1fa42b7b3cda554728e75ee.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/9f/12/27/4c/46e99d85ec1f42dc9708d7490764f6ca.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/3a/2c/ea/33/edf615cf8af54354bb09f0207a57533f.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/4a/d4/54/a0/1d0e357862b9444e902cae437ad9543e.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/43/a0/e1/26/ed1fde96aea749e4b97b07c28251edb8.jpg"
77737,"Angels and Demons","Fantasy","http://tapastic.com/episode/77737","http://d2me59s95dy7e.cloudfront.net/cartoons/7c/93/86/14/2e3bf60e47da4227970a7b1261f827af.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/99/97/b0/69/f83a7eb6feba49aab88eb966bc5957b5.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/7f/44/d2/18/5c8138a320ee437288e6fcdd17642d38.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/78/9e/e1/83/702bff0c3ad548d8a464ad7f66c9fa2c.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/d8/3b/6d/83/5193dff63ebe436c9e35e8c4d89004f4.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/15/db/4f/75/46cdced665d6461b9a6403e289c3a961.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/4c/97/a1/62/545a8f94f33b43e2bb8ec3541fcdddec.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/12/63/fa/ed/48363361efec41cc971cd4737b3f14b9.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/8d/2e/e7/57/be1f92bc1fb340e585f4c0ba8def3f2d.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/63/9f/64/a1/35cec7b1d5d74af18b8ca2f460fd470a.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/23/86/e7/6c/9ef567a1e61e4e448b7e241b9c9c1b2c.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/dd/6e/ff/89/f99dee3659c843c0a6155bbc1f6f667b.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/bc/58/52/9d/4537d95efb4440ecb69a91d0fa375233.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/90/b2/79/61/d4b33d640d814f19898e0fcf066e6ca1.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/b3/1f/20/5f/e716174b93364aedabca0adf54008f00.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/11/16/34/83/ee182d4e8ed04e68b5140bc2abf1284f.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/e7/39/47/c3/9d04b28420554c7cb86b54b16bb42db5.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/fd/92/b8/6f/af97bdac53b64d0dae516532bd72db29.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/9e/7a/bf/84/9b8e02d851d04c298544b034ae882512.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/59/ab/c9/eb/dcc6642fd6ea43d49c84f9a19867f5ff.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/3a/03/69/b1/5d30eb87794b41f5bd6f3c9fe798adb5.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/ba/a5/27/95/72b860326f5b4c4aa2a46841c570888a.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/27/fe/6f/0b/4e846bff66c54973acf4e65f7c1052bc.jpg"
77725,"Halloween party! pt 1","Slice of Life,Comedy","http://tapastic.com/episode/77725","http://d2me59s95dy7e.cloudfront.net/cartoons/38/24/3c/d2/79ee84575b424e1b903fa67c62f705b0.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/09/8a/9f/7a/01ffe2e981e449948cc466d189aa8b8c.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/de/77/01/76/3f33dcbabc8d4d5d8209a5b38b6d3268.jpg"
77689,"Ready for the holidays","Slice of Life,Comedy","http://tapastic.com/episode/77689","http://d2me59s95dy7e.cloudfront.net/cartoons/fd/2d/50/bc/f019240dd45b4d809c86af1662a8689b.jpg"
77671,"Misunderstanding before Christmas","Comedy,Sci-fi,Gaming","http://tapastic.com/episode/77671","http://d2me59s95dy7e.cloudfront.net/cartoons/c9/33/32/07/1d274376cadd472489efc3245b9ff4c7.jpg"
77664,"Chapter Four, Page 10","Action,Comedy,Fantasy","http://tapastic.com/episode/77664","http://d2me59s95dy7e.cloudfront.net/cartoons/87/9a/e5/15/32c9551b85d74226bb7fb1557d44a40a.jpg"
